.feature,albut,gene_id,gene_name,entrezid,gene_biotype,gene_seq_start,gene_seq_end,seq_name,seq_strand,seq_coord_system,symbol,GRangesList,.abundant,logFC,logCPM,F,PValue,FDR
ENSG00000006837,untrt,ENSG00000006837,CDKL3,NA,protein_coding,133541305,133706738,5,-1,NA,CDKL3,,TRUE,-0.7521959401223414,-0.6467544861334182,6.579231664518827,0.032830027107546726,0.08680906719488447
ENSG00000007047,untrt,ENSG00000007047,MARK4,NA,protein_coding,45582546,45808541,19,1,NA,MARK4,,TRUE,0.08178198710309405,5.196409995265096,1.2955702449185795,0.2871688898489483,0.4270661816915072
ENSG00000007080,untrt,ENSG00000007080,CCDC124,NA,protein_coding,18043825,18054800,19,1,NA,CCDC124,,TRUE,0.2318192388988148,4.932762958594649,7.8952465882421015,0.02228763219902832,0.06508119369301889
ENSG00000007168,untrt,ENSG00000007168,PAFAH1B1,NA,protein_coding,2496504,2588909,17,1,NA,PAFAH1B1,,TRUE,0.09806325872614731,7.267831760130031,2.4436044447186984,0.155695714288412,0.27392951234613894
ENSG00000007202,untrt,ENSG00000007202,KIAA0100,NA,protein_coding,26941458,26972472,17,-1,NA,BLTP2,,TRUE,-0.015589434303430615,7.638547332523785,0.04513670458410773,0.8369366402281038,0.8925904327511405
ENSG00000007237,untrt,ENSG00000007237,GAS7,NA,protein_coding,9813926,10101868,17,-1,NA,GAS7,,TRUE,-1.363767081935284,4.325647420655001,68.8475094343348,2.8902256442294817e-5,5.848759035577984e-4
ENSG00000007255,untrt,ENSG00000007255,TRAPPC6A,NA,protein_coding,45666186,45681495,19,-1,NA,TRAPPC6A,,TRUE,0.2496501053357722,2.5995710188367003,2.41731703637419,0.1576734970303318,0.2764928555059529
ENSG00000007341,untrt,ENSG00000007341,ST7L,NA,protein_coding,113066140,113163447,1,-1,NA,ST7L,,TRUE,0.1306544951604457,2.88187019394655,0.965152896434228,0.3539729201656652,0.49483832015875
ENSG00000007372,untrt,ENSG00000007372,PAX6,NA,protein_coding,31806340,31839509,11,-1,NA,PAX6,,TRUE,0.2742403758652759,0.645753880844523,2.1060929763593537,0.18385921810647457,0.31002501026018475
ENSG00000007376,untrt,ENSG00000007376,RPUSD1,NA,protein_coding,834974,838397,16,-1,NA,RPUSD1,,TRUE,0.10027914625701569,3.571130910134921,1.3545828456233224,0.27720692725686985,0.41637249113391583
ENSG00000007384,untrt,ENSG00000007384,RHBDF1,NA,protein_coding,108058,126354,16,-1,NA,RHBDF1,,TRUE,0.05434587997904472,6.420856355421516,0.4891752523631493,0.5036394057217954,0.6362812292182544
ENSG00000007392,untrt,ENSG00000007392,LUC7L,NA,protein_coding,238968,279462,16,-1,NA,LUC7L,,TRUE,-0.18215555189914573,4.975016002974573,7.026773741378521,0.028589813004015415,0.078571417066773
ENSG00000007402,untrt,ENSG00000007402,CACNA2D2,NA,protein_coding,50400233,50541675,3,-1,NA,CACNA2D2,,TRUE,0.4060350027026788,-0.18883506929432434,1.1911184755955289,0.30614470020774753,0.4471179219281087
ENSG00000007520,untrt,ENSG00000007520,TSR3,NA,protein_coding,1399241,1401912,16,-1,NA,TSR3,,TRUE,0.09625505951264564,4.4119172608700685,1.1525350986604506,0.3135776801773362,0.45478901142921924
ENSG00000007541,untrt,ENSG00000007541,PIGQ,NA,protein_coding,616995,634136,16,1,NA,PIGQ,,TRUE,0.15451764159079687,4.926389733087023,2.3813827401012855,0.16042981013438026,0.28014469923574775
ENSG00000007545,untrt,ENSG00000007545,CRAMP1L,NA,protein_coding,1662326,1727909,16,1,NA,CRAMP1,,TRUE,0.08393130409953427,3.313740673714526,0.8032079029821512,0.3956710649259636,0.5364667149590729
ENSG00000007866,untrt,ENSG00000007866,TEAD3,NA,protein_coding,35441374,35464853,6,-1,NA,TEAD3,,TRUE,0.5865474129401155,6.243406211933889,82.86113652306983,1.4456813700821548e-5,3.843726460755993e-4
ENSG00000007923,untrt,ENSG00000007923,DNAJC11,NA,protein_coding,6694228,6761984,1,-1,NA,DNAJC11,,TRUE,0.02331400115867181,4.852212848259316,0.12019332635969655,0.7375496131194066,0.8246992271741681
ENSG00000007933,untrt,ENSG00000007933,FMO3,NA,protein_coding,171060018,171086959,1,1,NA,FMO3,,TRUE,0.23603569215010453,5.317782678612418,8.167589303167953,0.020679218719051484,0.061650549853915
ENSG00000007944,untrt,ENSG00000007944,MYLIP,NA,protein_coding,16129356,16148479,6,1,NA,MYLIP,,TRUE,-0.5063387416759405,4.006599247475284,41.93281061648262,1.7287876236638162e-4,0.00199512113728043
ENSG00000007952,untrt,ENSG00000007952,NOX1,NA,protein_coding,100098313,100129334,X,-1,NA,NOX1,,TRUE,0.5618840202321088,-0.869791213355001,3.422878271505353,0.10070175619474621,0.2001939792217002
ENSG00000008018,untrt,ENSG00000008018,PSMB1,NA,protein_coding,170844205,170862429,6,-1,NA,PSMB1,,TRUE,0.03454017623617091,6.1544853894135,0.31076339425068095,0.5920927366884455,0.7122584016511184
ENSG00000008056,untrt,ENSG00000008056,SYN1,NA,protein_coding,47431303,47479252,X,-1,NA,SYN1,,TRUE,0.6553608766921947,-0.11928013422875045,4.985256192573786,0.0552692736972467,0.12836786537878822
ENSG00000008083,untrt,ENSG00000008083,JARID2,NA,protein_coding,15246527,15522252,6,1,NA,JARID2,,TRUE,0.43349629666029443,3.826600882048348,17.0067865380062,0.0031503985723871347,0.015857537188317797
ENSG00000008086,untrt,ENSG00000008086,CDKL5,NA,protein_coding,18443703,18671749,X,1,NA,CDKL5,,TRUE,-0.21985396267969637,2.3132625409141223,1.607003398651315,0.23970805066325845,0.37526133306453296
ENSG00000008128,untrt,ENSG00000008128,CDK11A,NA,protein_coding,1634169,1655766,1,-1,NA,CDK11A,,TRUE,-0.2129226355596094,0.15647112295021004,1.1236151287944598,0.31936710997486484,0.4603349256457324
ENSG00000008130,untrt,ENSG00000008130,NADK,NA,protein_coding,1682671,1711896,1,-1,NA,NADK,,TRUE,0.7669670847257835,6.282672292534689,52.70217425441553,7.678785758726007e-5,0.00113972359732964
ENSG00000008256,untrt,ENSG00000008256,CYTH3,NA,protein_coding,6201407,6312275,7,-1,NA,CYTH3,,TRUE,1.1743526440352319,7.441162597469457,177.92554984648658,7.550784604864258e-7,6.718089140618334e-5
ENSG00000008277,untrt,ENSG00000008277,ADAM22,NA,protein_coding,87563458,87832204,7,1,NA,ADAM22,,TRUE,-0.30040403480498123,-0.11773550930333157,1.6660299612206286,0.2319998580809515,0.3666596943333565
ENSG00000008282,untrt,ENSG00000008282,SYPL1,NA,protein_coding,105730949,105753022,7,-1,NA,SYPL1,,TRUE,0.2709188140530904,6.522939019897724,10.02965261000378,0.012834434043404553,0.04375962247383021
ENSG00000008283,untrt,ENSG00000008283,CYB561,NA,protein_coding,61509665,61523739,17,-1,NA,CYB561,,TRUE,-0.0014374880248527457,4.615873622682217,3.774822635203478e-4,0.9849631775455382,0.9912258931135585
ENSG00000008294,untrt,ENSG00000008294,SPAG9,NA,protein_coding,49039535,49198226,17,-1,NA,SPAG9,,TRUE,-0.040200159421960535,7.087258485476871,0.3993229409347592,0.5446419085899391,0.672452673556351
ENSG00000008300,untrt,ENSG00000008300,CELSR3,NA,protein_coding,48673902,48700348,3,-1,NA,CELSR3,,TRUE,0.25525680372044296,2.0812686240637106,3.7102469169226246,0.08934170880551726,0.18321607705854595
ENSG00000008311,untrt,ENSG00000008311,AASS,NA,protein_coding,121715701,121784334,7,-1,NA,AASS,,TRUE,1.0865268326848667,5.074755823094535,200.32597093900037,4.7280696635496474e-7,5.178684877733571e-5
ENSG00000008324,untrt,ENSG00000008324,SS18L2,NA,protein_coding,42623332,42636606,3,1,NA,SS18L2,,TRUE,0.5202431151587578,2.51016398790792,10.929354421248757,0.010389934127523807,0.037589752593126795
ENSG00000008382,untrt,ENSG00000008382,MPND,NA,protein_coding,4343524,4360083,19,1,NA,MPND,,TRUE,0.0592930364173808,1.9966549023102498,0.22945988191738567,0.6444325301860576,0.7536620929301231
ENSG00000008394,untrt,ENSG00000008394,MGST1,NA,protein_coding,16500076,16762193,12,1,NA,MGST1,,TRUE,0.09685646021983557,7.394146098563764,1.6152601353398166,0.23860395763264333,0.37409004028917875
ENSG00000008405,untrt,ENSG00000008405,CRY1,NA,protein_coding,107385142,107487607,12,-1,NA,CRY1,,TRUE,0.08019802284325808,3.659450057452877,0.4513051965114542,0.5201810317873335,0.6509258802788385
ENSG00000008441,untrt,ENSG00000008441,NFIX,NA,protein_coding,13106422,13209610,19,1,NA,NFIX,,TRUE,-0.3353651187623274,8.983385850592406,25.569238854100263,9.085817695375299e-4,0.0064917331815409155
ENSG00000008513,untrt,ENSG00000008513,ST3GAL1,NA,protein_coding,134467091,134584183,8,-1,NA,ST3GAL1,,TRUE,-0.6046264054082604,6.203792144805155,69.21032320249967,2.8341681892095986e-5,5.779380612208971e-4
ENSG00000008517,untrt,ENSG00000008517,IL32,NA,protein_coding,3115298,3131908,16,1,NA,IL32,,TRUE,-0.7735785874458364,3.1054162059933574,28.034581642681268,6.749236439823916e-4,0.005245892608132537
ENSG00000008710,untrt,ENSG00000008710,PKD1,NA,protein_coding,2138711,2185899,16,-1,NA,PKD1,,TRUE,0.4716661350762928,7.989150751763957,15.983447398739642,0.0037631696588885503,0.017949158426911967
ENSG00000008735,untrt,ENSG00000008735,MAPK8IP2,NA,protein_coding,51039114,51052409,22,1,NA,MAPK8IP2,,TRUE,0.38030120435318754,-0.1875209007647791,1.6263092207529952,0.23716394186294204,0.37267616557565025
ENSG00000008838,untrt,ENSG00000008838,MED24,NA,protein_coding,38175350,38217468,17,-1,NA,MED24,,TRUE,-0.03484832553323115,5.755911016715846,0.24834977841465153,0.6313233903877138,0.7437278138408706
ENSG00000008853,untrt,ENSG00000008853,RHOBTB2,NA,protein_coding,22844930,22877712,8,1,NA,RHOBTB2,,TRUE,0.538769924162488,4.709014098646087,39.23475910385866,2.1786008333052624e-4,0.0023458601747082465
ENSG00000008869,untrt,ENSG00000008869,HEATR5B,NA,protein_coding,37195526,37311485,2,-1,NA,HEATR5B,,TRUE,0.0332636396061541,5.0542467310432695,0.26162364998600895,0.6224861000235438,0.7369147126272919
ENSG00000008952,untrt,ENSG00000008952,SEC62,NA,protein_coding,169684423,169716161,3,1,NA,SEC62,,TRUE,0.1641834988548972,7.894505702484285,5.7784108538509384,0.042181599164697436,0.10437914050605522
ENSG00000008988,untrt,ENSG00000008988,RPS20,NA,protein_coding,56979854,56987069,8,-1,NA,RPS20,,TRUE,-0.046542209939800336,8.984535378129511,0.4648075626072431,0.5141679625896203,0.6452085819155201
ENSG00000009307,untrt,ENSG00000009307,CSDE1,NA,protein_coding,115259534,115301297,1,-1,NA,CSDE1,,TRUE,2.652588895406045e-4,9.529143128375562,1.3078422335885606e-5,0.997200921530776,0.9982037634380352
ENSG00000009335,untrt,ENSG00000009335,UBE3C,NA,protein_coding,156931607,157062066,7,1,NA,UBE3C,,TRUE,0.19881190220696762,6.621302080025549,10.280324050315608,0.012086779941220366,0.04201578059244811
ENSG00000009413,untrt,ENSG00000009413,REV3L,NA,protein_coding,111620234,111804918,6,-1,NA,REV3L,,TRUE,1.0865203616605592,8.470557377539567,87.25972189082415,1.1891916649721666e-5,3.401845038091024e-4
ENSG00000009724,untrt,ENSG00000009724,MASP2,NA,protein_coding,11086580,11107290,1,-1,NA,MASP2,,TRUE,-0.40754844080471586,0.9488817638735805,6.409714986468659,0.03448216040895403,0.09004146362895588
ENSG00000009780,untrt,ENSG00000009780,FAM76A,NA,protein_coding,28052490,28089633,1,1,NA,FAM76A,,TRUE,0.5564576142138987,3.0225276033480974,18.623973578488183,0.0024149430308042083,0.013099092957421296
ENSG00000009790,untrt,ENSG00000009790,TRAF3IP3,NA,protein_coding,209929377,209955668,1,1,NA,TRAF3IP3,,TRUE,-0.23423612924985923,-0.633257301615448,0.7942582559341984,0.3982551087605817,0.5387421100926717
ENSG00000009830,untrt,ENSG00000009830,POMT2,NA,protein_coding,77741299,77787227,14,-1,NA,POMT2,,TRUE,0.07619711278960141,4.300290474705838,0.8817911644758126,0.3745311700690196,0.515648670934265
ENSG00000009844,untrt,ENSG00000009844,VTA1,NA,protein_coding,142468367,142545826,6,1,NA,VTA1,,TRUE,-0.06461260800407745,5.308162167081004,0.8667015738981753,0.378450358060887,0.5198761947058698
ENSG00000009954,untrt,ENSG00000009954,BAZ1B,NA,protein_coding,72854728,72936608,7,-1,NA,BAZ1B,,TRUE,-0.04937464075839712,7.106046219543505,0.453348033028597,0.5192627134840189,0.6501397779045979
ENSG00000010017,untrt,ENSG00000010017,RANBP9,NA,protein_coding,13621730,13711796,6,-1,NA,RANBP9,,TRUE,0.711581749116039,6.439804666550938,45.19642427546524,1.3285023528492647e-4,0.001668590573460362
ENSG00000010030,untrt,ENSG00000010030,ETV7,NA,protein_coding,36322419,36356164,6,-1,NA,ETV7,,TRUE,-0.8554180448566852,-0.3727763021191909,12.053473428249886,0.00813160750977042,0.031532500901047894
ENSG00000010072,untrt,ENSG00000010072,SPRTN,NA,protein_coding,231472850,231490769,1,1,NA,SPRTN,,TRUE,-0.07382671747180826,3.0077795545440877,0.5643333765293806,0.47351518022795913,0.6107691133152356
ENSG00000010165,untrt,ENSG00000010165,METTL13,NA,protein_coding,171750788,171783163,1,1,NA,METTL13,,TRUE,-0.03757896519550814,5.409359940505818,0.25031400431362516,0.6299969875400613,0.742879610807272
ENSG00000010219,untrt,ENSG00000010219,DYRK4,NA,protein_coding,4671370,4723325,12,1,NA,DYRK4,,TRUE,-0.24794984094754827,3.148575926373577,7.425958189710326,0.025447212147978935,0.07188201016488904
ENSG00000010244,untrt,ENSG00000010244,ZNF207,NA,protein_coding,30677136,30708905,17,1,NA,ZNF207,,TRUE,0.11163624771446794,6.570425161909251,3.3352143088237876,0.10431117976310171,0.20505307030416972
ENSG00000010256,untrt,ENSG00000010256,UQCRC1,NA,protein_coding,48636435,48648409,3,-1,NA,UQCRC1,,TRUE,0.46326228839019373,6.393802971240189,40.800012374470256,1.9020188009233205e-4,0.002143002771830511
ENSG00000010270,untrt,ENSG00000010270,STARD3NL,NA,protein_coding,38217824,38270272,7,1,NA,STARD3NL,,TRUE,0.04039837196609783,5.173817084779085,0.2887782171718537,0.6052695296973691,0.72325349114348
ENSG00000010278,untrt,ENSG00000010278,CD9,NA,protein_coding,6308881,6347425,12,1,NA,CD9,,TRUE,0.5607177145845856,7.504540290119859,48.913924389631305,1.0033825718254246e-4,0.0013611474309107082
ENSG00000010292,untrt,ENSG00000010292,NCAPD2,NA,protein_coding,6602522,6641121,12,1,NA,NCAPD2,,TRUE,0.02030382602128168,5.803108001582819,0.06223827806336229,0.8091254762359036,0.874466092191436
ENSG00000010295,untrt,ENSG00000010295,IFFO1,NA,protein_coding,6647541,6665239,12,-1,NA,IFFO1,,TRUE,-0.082633160908531,5.816243695197127,1.2680768015482824,0.291987097016709,0.43274923987019737
ENSG00000010310,untrt,ENSG00000010310,GIPR,NA,protein_coding,46171502,46186982,19,1,NA,GIPR,,TRUE,-1.1248900201584642,-0.36896870009292404,20.15475673252229,0.001928095964753946,0.011057564398513266
ENSG00000010318,untrt,ENSG00000010318,PHF7,NA,protein_coding,52444673,52457657,3,1,NA,PHF7,,TRUE,-0.04695069697642582,1.8028317725877963,0.07785844457466531,0.7871260400720652,0.8602641582615778
ENSG00000010322,untrt,ENSG00000010322,NISCH,NA,protein_coding,52489134,52527087,3,1,NA,NISCH,,TRUE,-0.2734956897965852,6.9109149928374025,17.787218220857653,0.0027649662666857614,0.014395179066112271
ENSG00000010361,untrt,ENSG00000010361,FUZ,NA,protein_coding,50310126,50320633,19,-1,NA,FUZ,,TRUE,0.14712339462821328,3.103116169628067,1.9237764598199534,0.20195939766618434,0.3316907669621173
ENSG00000010404,untrt,ENSG00000010404,IDS,NA,protein_coding,148558521,148615470,X,-1,NA,IDS,,TRUE,0.18139812744786282,6.513137629504256,6.546934731890761,0.03304525820381391,0.08720443780512682
ENSG00000010438,untrt,ENSG00000010438,PRSS3,NA,protein_coding,33750515,33799230,9,1,NA,PRSS3,,TRUE,0.11822121910227978,-0.3543705294024967,0.15241524671878187,0.7062387322602304,0.8011651862651492
ENSG00000010539,untrt,ENSG00000010539,ZNF200,NA,protein_coding,3272325,3286221,16,-1,NA,ZNF200,,TRUE,-0.13425333024597552,2.5282320902386153,1.3632958038357936,0.2757786937137436,0.4148821499823721
ENSG00000010610,untrt,ENSG00000010610,CD4,NA,protein_coding,6896024,6929974,12,1,NA,CD4,,TRUE,-0.246711590805857,1.5375831919325742,3.0150400003939586,0.11977499275143284,0.22652137923753943
ENSG00000010626,untrt,ENSG00000010626,LRRC23,NA,protein_coding,6982733,7023407,12,1,NA,LRRC23,,TRUE,-0.2473956349337258,2.758173535178623,5.3012521684200795,0.049498682938285195,0.11840132539428207
ENSG00000010704,untrt,ENSG00000010704,HFE,NA,protein_coding,26087509,26098571,6,1,NA,HFE,,TRUE,-0.16589788063133185,4.422304122074552,2.671191730229667,0.13987902483357045,0.2537258940204377
ENSG00000010803,untrt,ENSG00000010803,SCMH1,NA,protein_coding,41492872,41707826,1,-1,NA,SCMH1,,TRUE,-0.013393733057053712,5.161833379143127,0.037052212421379835,0.8520383842343484,0.9039144222832556
ENSG00000010810,untrt,ENSG00000010810,FYN,NA,protein_coding,111981535,112194655,6,-1,NA,FYN,,TRUE,0.04871590811555513,6.302393611102318,0.49597018104794877,0.500774382517559,0.6337677062916914
ENSG00000010818,untrt,ENSG00000010818,HIVEP2,NA,protein_coding,143072604,143266338,6,-1,NA,HIVEP2,,TRUE,-0.36512091624816567,6.050292296213439,28.149252377164586,6.659611610192075e-4,0.005196287626273472
ENSG00000010932,untrt,ENSG00000010932,FMO1,NA,protein_coding,171217638,171255117,1,1,NA,FMO1,,TRUE,0.6170774976567833,0.5852796283579395,2.570173228358384,0.14668179976159518,0.26224229265863996
ENSG00000011007,untrt,ENSG00000011007,TCEB3,NA,protein_coding,24069645,24088549,1,1,NA,ELOA,,TRUE,0.17201315209488538,5.687807966417719,6.38815081069951,0.03471039734513388,0.09052897115256754
ENSG00000011009,untrt,ENSG00000011009,LYPLA2,NA,protein_coding,24117460,24122029,1,1,NA,LYPLA2,,TRUE,0.20576873111533342,4.448382527468415,7.635071985357568,0.023973875098555843,0.06868284490368777
ENSG00000011021,untrt,ENSG00000011021,CLCN6,NA,protein_coding,11866207,11903201,1,1,NA,CLCN6,,TRUE,0.08223029345831158,4.86304850520654,1.070195232335432,0.330429391960204,0.47175423544224193
ENSG00000011028,untrt,ENSG00000011028,MRC2,NA,protein_coding,60704762,60770958,17,1,NA,MRC2,,TRUE,-0.22943351502998335,9.606533117464046,9.539248420863004,0.014472547128775978,0.0475923571284093
ENSG00000011105,untrt,ENSG00000011105,TSPAN9,NA,protein_coding,3186521,3395730,12,1,NA,TSPAN9,,TRUE,0.2801570120570172,7.38015186715108,14.979571888995133,0.0045157693888048574,0.02050702688511724
ENSG00000011114,untrt,ENSG00000011114,BTBD7,NA,protein_coding,93703896,93799438,14,-1,NA,BTBD7,,TRUE,0.05304998583773787,5.799216933526356,0.6010517049529718,0.45993745369463634,0.5979562357176146
ENSG00000011132,untrt,ENSG00000011132,APBA3,NA,protein_coding,3750817,3761697,19,-1,NA,APBA3,,TRUE,0.09210665302908227,3.175448934635917,0.8047506906099586,0.39523803004402425,0.536163617247115
ENSG00000011143,untrt,ENSG00000011143,MKS1,NA,protein_coding,56282803,56296966,17,-1,NA,MKS1,,TRUE,-0.31246517103868743,2.7628220316952,9.68771346269631,0.013950598815244542,0.046406322565530594
ENSG00000011198,untrt,ENSG00000011198,ABHD5,NA,protein_coding,43731605,43775863,3,1,NA,ABHD5,,TRUE,1.1105784352551413,5.760447178873721,42.48395986608333,1.651556901524619e-4,0.0019326006769787717
ENSG00000011243,untrt,ENSG00000011243,AKAP8L,NA,protein_coding,15490859,15529952,19,-1,NA,AKAP8L,,TRUE,-0.1937084105806303,4.9497046857098095,5.365278244300761,0.04842755762230553,0.11643376852246948
ENSG00000011258,untrt,ENSG00000011258,MBTD1,NA,protein_coding,49254786,49337524,17,-1,NA,MBTD1,,TRUE,-0.314309607757002,4.117468751889272,11.741419521713103,0.008664734609934086,0.03289500915323248
ENSG00000011260,untrt,ENSG00000011260,UTP18,NA,protein_coding,49337889,49375297,17,1,NA,UTP18,,TRUE,0.24045945761468324,4.261582286088082,8.602506872659507,0.01840119346010674,0.05653392870394254
ENSG00000011275,untrt,ENSG00000011275,RNF216,NA,protein_coding,5659678,5821370,7,-1,NA,RNF216,,TRUE,0.002185677846930331,6.3326432909446915,0.0012707448259335861,0.9724155420074518,0.9832818998102018
ENSG00000011295,untrt,ENSG00000011295,TTC19,NA,protein_coding,15902694,15948329,17,1,NA,TTC19,,TRUE,0.12001414368767808,4.253041945174601,1.761914016318828,0.22013331552466275,0.35291354771952677
ENSG00000011304,untrt,ENSG00000011304,PTBP1,NA,protein_coding,797075,812327,19,1,NA,PTBP1,,TRUE,0.3422206167927958,7.392661087395142,27.985937879941638,6.787203285487146e-4,0.005267690035315219
ENSG00000011332,untrt,ENSG00000011332,DPF1,NA,protein_coding,38701646,38720354,19,-1,NA,DPF1,,TRUE,0.2130998376395393,-0.6798985868798529,0.50472320931053,0.4972041924477516,0.6309038298878888
ENSG00000011347,untrt,ENSG00000011347,SYT7,NA,protein_coding,61282785,61348620,11,-1,NA,SYT7,,TRUE,-0.9312414223016338,2.821983248349771,41.99965575881712,1.7193541947668005e-4,0.0019885573642597
ENSG00000011376,untrt,ENSG00000011376,LARS2,NA,protein_coding,45429998,45590913,3,1,NA,LARS2,,TRUE,0.02477811783386647,4.32879609765546,0.10356923244632707,0.7556347976439894,0.8375723682682472
ENSG00000011405,untrt,ENSG00000011405,PIK3C2A,NA,protein_coding,17099277,17229530,11,-1,NA,PIK3C2A,,TRUE,0.34733763005015617,6.1402533449955925,30.481088982068943,5.125851339247958e-4,0.004262514130282667
